@relation cleaner

@attribute class {blood, cake, coffee, dressing, dust, fungus, glass, glue, grass, ink, lubricant, mud, oil, paper, paste, rot, sand, sauce, water, wine}
@attribute age numeric
@attribute class {floor, wood, carpet, carpetCotton}
@attribute class {airFreshener,alcohol,bakingSoda,cleaningMilk,dishSoap,floorSoap,fumigator,nothing,paste,soap,solvent,spray,vanish,vinegar,washingPowder,water}

@data
blood,47,floor,floorSoap
blood,32,wood,floorSoap
blood,30,wood,floorSoap
blood,49,wood,floorSoap
blood,50,floor,floorSoap
blood,39,floor,floorSoap
blood,48,wood,floorSoap
blood,36,floor,floorSoap
blood,37,floor,floorSoap
blood,50,wood,floorSoap
blood,26,floor,floorSoap
blood,23,floor,floorSoap
blood,25,floor,floorSoap
blood,33,wood,floorSoap
blood,29,wood,floorSoap
blood,31,floor,floorSoap
blood,22,wood,floorSoap
blood,36,floor,floorSoap
blood,23,floor,floorSoap
blood,31,floor,floorSoap
blood,34,floor,floorSoap
blood,33,floor,floorSoap
blood,36,floor,floorSoap
blood,40,floor,floorSoap
blood,50,wood,floorSoap
blood,26,floor,floorSoap
blood,21,floor,floorSoap
blood,48,floor,floorSoap
blood,22,wood,floorSoap
blood,31,wood,floorSoap
blood,21,wood,floorSoap
blood,32,wood,floorSoap
blood,25,floor,floorSoap
blood,34,floor,floorSoap
blood,26,floor,floorSoap
blood,37,wood,floorSoap
blood,38,floor,floorSoap
blood,26,floor,floorSoap
blood,27,floor,floorSoap
blood,49,floor,floorSoap
blood,27,floor,floorSoap
blood,36,floor,floorSoap
blood,27,wood,floorSoap
blood,23,wood,floorSoap
blood,43,wood,floorSoap
blood,50,wood,floorSoap
blood,21,wood,floorSoap
blood,50,wood,floorSoap
blood,33,floor,floorSoap
blood,35,floor,floorSoap
blood,23,wood,floorSoap
blood,50,wood,floorSoap
blood,30,floor,floorSoap
blood,34,floor,floorSoap
blood,34,wood,floorSoap
blood,41,wood,floorSoap
blood,26,wood,floorSoap
blood,29,wood,floorSoap
blood,35,wood,floorSoap
blood,47,wood,floorSoap
blood,40,wood,floorSoap
blood,34,wood,floorSoap
blood,37,wood,floorSoap
blood,25,floor,floorSoap
blood,37,wood,floorSoap
blood,30,wood,floorSoap
blood,36,floor,floorSoap
blood,30,floor,floorSoap
blood,48,wood,floorSoap
blood,43,floor,floorSoap
blood,32,floor,floorSoap
blood,21,wood,floorSoap
blood,23,floor,floorSoap
blood,44,floor,floorSoap
cake,77,floor,floorSoap
cake,70,floor,floorSoap
cake,74,floor,floorSoap
cake,60,wood,floorSoap
cake,82,floor,floorSoap
cake,100,wood,floorSoap
cake,64,wood,floorSoap
cake,75,wood,floorSoap
cake,99,floor,floorSoap
cake,76,floor,floorSoap
cake,70,wood,floorSoap
cake,82,wood,floorSoap
cake,94,floor,floorSoap
cake,64,floor,floorSoap
cake,71,wood,floorSoap
cake,65,floor,floorSoap
cake,87,floor,floorSoap
cake,100,wood,floorSoap
cake,68,wood,floorSoap
cake,72,floor,floorSoap
cake,84,wood,floorSoap
cake,69,wood,floorSoap
cake,83,wood,floorSoap
cake,87,wood,floorSoap
cake,100,floor,floorSoap
cake,79,floor,floorSoap
cake,98,floor,floorSoap
cake,100,floor,floorSoap
cake,95,floor,floorSoap
cake,98,floor,floorSoap
cake,75,floor,floorSoap
cake,65,floor,floorSoap
cake,73,floor,floorSoap
cake,85,floor,floorSoap
cake,75,wood,floorSoap
cake,92,floor,floorSoap
cake,66,wood,floorSoap
cake,76,floor,floorSoap
cake,99,floor,floorSoap
cake,88,wood,floorSoap
cake,96,floor,floorSoap
cake,61,floor,floorSoap
cake,77,wood,floorSoap
cake,84,floor,floorSoap
cake,82,wood,floorSoap
cake,79,wood,floorSoap
cake,76,floor,floorSoap
cake,71,wood,floorSoap
cake,72,wood,floorSoap
cake,81,wood,floorSoap
cake,73,wood,floorSoap
cake,88,wood,floorSoap
cake,74,wood,floorSoap
cake,81,wood,floorSoap
cake,65,wood,floorSoap
cake,84,wood,floorSoap
cake,73,floor,floorSoap
cake,67,floor,floorSoap
cake,87,floor,floorSoap
cake,72,wood,floorSoap
cake,79,wood,floorSoap
cake,93,wood,floorSoap
cake,96,floor,floorSoap
cake,91,wood,floorSoap
cake,62,wood,floorSoap
cake,85,wood,floorSoap
cake,95,floor,floorSoap
cake,70,floor,floorSoap
cake,95,wood,floorSoap
cake,79,wood,floorSoap
cake,81,floor,floorSoap
cake,70,floor,floorSoap
cake,99,wood,floorSoap
cake,97,wood,floorSoap
cake,70,floor,floorSoap
cake,81,floor,floorSoap
cake,73,wood,floorSoap
cake,85,wood,floorSoap
cake,72,wood,floorSoap
cake,73,wood,floorSoap
cake,80,wood,floorSoap
cake,97,wood,floorSoap
cake,83,wood,floorSoap
cake,98,wood,floorSoap
cake,85,floor,floorSoap
cake,98,wood,floorSoap
cake,76,floor,floorSoap
cake,84,wood,floorSoap
cake,89,floor,floorSoap
cake,62,floor,floorSoap
cake,84,wood,floorSoap
cake,95,wood,floorSoap
cake,73,floor,floorSoap
cake,85,wood,floorSoap
cake,85,floor,floorSoap
cake,80,wood,floorSoap
cake,71,wood,floorSoap
cake,90,floor,floorSoap
cake,81,wood,floorSoap
cake,93,floor,floorSoap
cake,64,wood,floorSoap
cake,83,floor,floorSoap
cake,61,wood,floorSoap
cake,87,wood,floorSoap
cake,70,wood,floorSoap
cake,87,floor,floorSoap
cake,72,wood,floorSoap
cake,79,floor,floorSoap
cake,88,wood,floorSoap
cake,85,wood,floorSoap
cake,69,wood,floorSoap
cake,69,floor,floorSoap
cake,78,floor,floorSoap
cake,99,wood,floorSoap
cake,71,wood,floorSoap
cake,89,floor,floorSoap
cake,62,wood,floorSoap
cake,75,floor,floorSoap
cake,68,floor,floorSoap
cake,81,wood,floorSoap
cake,72,floor,floorSoap
cake,87,floor,floorSoap
cake,85,floor,floorSoap
cake,77,floor,floorSoap
cake,93,floor,floorSoap
cake,90,floor,floorSoap
cake,73,wood,floorSoap
cake,70,wood,floorSoap
cake,97,wood,floorSoap
cake,64,floor,floorSoap
cake,69,wood,floorSoap
cake,63,wood,floorSoap
cake,77,wood,floorSoap
cake,68,floor,floorSoap
cake,85,floor,floorSoap
cake,86,wood,floorSoap
cake,79,wood,floorSoap
cake,62,floor,floorSoap
cake,67,wood,floorSoap
cake,87,wood,floorSoap
cake,78,floor,floorSoap
cake,60,floor,floorSoap
cake,76,floor,floorSoap
cake,97,wood,floorSoap
cake,66,floor,floorSoap
cake,86,floor,floorSoap
cake,65,wood,floorSoap
cake,94,wood,floorSoap
cake,87,floor,floorSoap
cake,90,wood,floorSoap
cake,90,floor,floorSoap
cake,97,floor,floorSoap
cake,80,wood,floorSoap
cake,97,floor,floorSoap
cake,96,wood,floorSoap
cake,76,wood,floorSoap
cake,83,wood,floorSoap
cake,96,wood,floorSoap
cake,96,floor,floorSoap
cake,64,wood,floorSoap
cake,70,floor,floorSoap
cake,71,floor,floorSoap
cake,93,floor,floorSoap
cake,84,floor,floorSoap
cake,98,floor,floorSoap
cake,67,floor,floorSoap
cake,76,wood,floorSoap
cake,72,wood,floorSoap
cake,66,wood,floorSoap
cake,61,wood,floorSoap
cake,91,floor,floorSoap
cake,70,floor,floorSoap
cake,61,wood,floorSoap
cake,92,wood,floorSoap
cake,69,wood,floorSoap
cake,74,floor,floorSoap
cake,92,wood,floorSoap
cake,85,floor,floorSoap
cake,89,wood,floorSoap
cake,78,wood,floorSoap
cake,84,wood,floorSoap
cake,84,floor,floorSoap
cake,75,floor,floorSoap
cake,89,floor,floorSoap
cake,75,wood,floorSoap
cake,91,floor,floorSoap
cake,82,wood,floorSoap
cake,91,floor,floorSoap
cake,60,wood,floorSoap
cake,98,wood,floorSoap
cake,66,floor,floorSoap
cake,87,floor,floorSoap
cake,76,floor,floorSoap
cake,64,floor,floorSoap
cake,66,floor,floorSoap
cake,82,wood,floorSoap
cake,78,floor,floorSoap
dressing,1,wood,floorSoap
dressing,3,wood,floorSoap
dressing,1,floor,floorSoap
dressing,2,floor,floorSoap
dressing,3,floor,floorSoap
dressing,0,floor,floorSoap
dressing,2,wood,floorSoap
dressing,3,wood,floorSoap
dressing,5,floor,floorSoap
dressing,3,wood,floorSoap
dressing,1,floor,floorSoap
dressing,4,floor,floorSoap
dressing,0,wood,floorSoap
dressing,4,floor,floorSoap
dressing,0,floor,floorSoap
dressing,1,wood,floorSoap
dressing,0,wood,floorSoap
dressing,0,floor,floorSoap
dressing,2,wood,floorSoap
dressing,5,wood,floorSoap
dressing,5,floor,floorSoap
dressing,5,wood,floorSoap
dressing,1,wood,floorSoap
dressing,1,floor,floorSoap
dressing,0,floor,floorSoap
dressing,3,floor,floorSoap
dressing,2,floor,floorSoap
dressing,2,wood,floorSoap
dressing,4,wood,floorSoap
dressing,2,wood,floorSoap
dressing,1,floor,floorSoap
dressing,4,floor,floorSoap
dressing,3,floor,floorSoap
dressing,0,floor,floorSoap
dressing,5,wood,floorSoap
dressing,0,floor,floorSoap
dressing,3,wood,floorSoap
dressing,1,floor,floorSoap
dressing,2,wood,floorSoap
dressing,3,wood,floorSoap
dressing,1,floor,floorSoap
dressing,5,wood,floorSoap
dressing,1,wood,floorSoap
dressing,4,floor,floorSoap
dressing,3,floor,floorSoap
dressing,5,wood,floorSoap
dressing,5,floor,floorSoap
dressing,3,wood,floorSoap
dressing,4,floor,floorSoap
dressing,0,wood,floorSoap
dressing,4,floor,floorSoap
dressing,5,wood,floorSoap
dressing,5,floor,floorSoap
dressing,3,wood,floorSoap
dressing,0,wood,floorSoap
dressing,1,wood,floorSoap
dressing,1,floor,floorSoap
dressing,2,wood,floorSoap
dressing,4,floor,floorSoap
dressing,4,wood,floorSoap
dressing,4,floor,floorSoap
dressing,2,floor,floorSoap
dressing,0,floor,floorSoap
dressing,1,floor,floorSoap
dressing,5,wood,floorSoap
dressing,1,floor,floorSoap
dressing,3,floor,floorSoap
dressing,1,floor,floorSoap
dressing,3,wood,floorSoap
dressing,1,floor,floorSoap
dressing,4,floor,floorSoap
dressing,3,wood,floorSoap
dressing,5,floor,floorSoap
dressing,0,wood,floorSoap
dressing,4,floor,floorSoap
dressing,3,wood,floorSoap
dressing,2,floor,floorSoap
dressing,2,wood,floorSoap
dressing,1,floor,floorSoap
dressing,3,wood,floorSoap
dressing,0,floor,floorSoap
dressing,3,wood,floorSoap
dressing,3,floor,floorSoap
dressing,5,floor,floorSoap
dressing,1,floor,floorSoap
dressing,4,floor,floorSoap
dressing,5,floor,floorSoap
dressing,0,floor,floorSoap
dressing,4,floor,floorSoap
dressing,2,wood,floorSoap
dressing,5,wood,floorSoap
dressing,3,floor,floorSoap
dressing,1,floor,floorSoap
dressing,0,floor,floorSoap
dressing,0,wood,floorSoap
dressing,1,wood,floorSoap
dressing,0,wood,floorSoap
dressing,1,wood,floorSoap
dressing,5,wood,floorSoap
dressing,2,wood,floorSoap
dressing,0,wood,floorSoap
dressing,4,wood,floorSoap
dressing,3,floor,floorSoap
dressing,4,floor,floorSoap
dressing,0,floor,floorSoap
dressing,3,floor,floorSoap
dressing,5,floor,floorSoap
dressing,5,wood,floorSoap
dressing,4,wood,floorSoap
dressing,4,floor,floorSoap
dressing,5,floor,floorSoap
dressing,2,floor,floorSoap
dressing,4,floor,floorSoap
dressing,1,wood,floorSoap
dressing,0,wood,floorSoap
dressing,4,wood,floorSoap
dressing,2,floor,floorSoap
dressing,1,wood,floorSoap
dressing,0,wood,floorSoap
dressing,3,floor,floorSoap
dressing,4,wood,floorSoap
dressing,5,floor,floorSoap
dressing,5,wood,floorSoap
dressing,2,wood,floorSoap
dressing,4,floor,floorSoap
dressing,0,wood,floorSoap
dressing,4,floor,floorSoap
dressing,5,floor,floorSoap
dressing,4,wood,floorSoap
dressing,1,floor,floorSoap
dressing,5,floor,floorSoap
dressing,0,wood,floorSoap
dressing,4,floor,floorSoap
dressing,1,floor,floorSoap
dressing,1,wood,floorSoap
dressing,2,wood,floorSoap
dressing,4,floor,floorSoap
dressing,5,wood,floorSoap
dressing,2,wood,floorSoap
dressing,2,floor,floorSoap
dressing,3,floor,floorSoap
dressing,1,floor,floorSoap
dressing,3,floor,floorSoap
dressing,4,wood,floorSoap
dressing,3,floor,floorSoap
dressing,1,wood,floorSoap
dressing,3,wood,floorSoap
dressing,1,floor,floorSoap
dressing,2,wood,floorSoap
dressing,3,wood,floorSoap
dressing,4,wood,floorSoap
dressing,3,wood,floorSoap
dressing,3,floor,floorSoap
dressing,2,floor,floorSoap
dressing,0,floor,floorSoap
dressing,4,wood,floorSoap
dressing,5,floor,floorSoap
dressing,3,floor,floorSoap
dressing,5,floor,floorSoap
dressing,3,wood,floorSoap
dressing,1,floor,floorSoap
dressing,2,wood,floorSoap
dressing,0,wood,floorSoap
dressing,3,floor,floorSoap
dressing,2,floor,floorSoap
dressing,0,wood,floorSoap
dressing,1,wood,floorSoap
dressing,5,wood,floorSoap
dressing,4,floor,floorSoap
dressing,0,floor,floorSoap
dressing,4,wood,floorSoap
dressing,1,floor,floorSoap
dressing,3,wood,floorSoap
dressing,4,wood,floorSoap
dressing,1,wood,floorSoap
dressing,0,floor,floorSoap
dressing,4,floor,floorSoap
dressing,5,floor,floorSoap
dressing,2,wood,floorSoap
dressing,2,floor,floorSoap
dressing,3,floor,floorSoap
dressing,3,wood,floorSoap
dressing,2,wood,floorSoap
dressing,5,floor,floorSoap
dressing,0,wood,floorSoap
mud,67,floor,floorSoap
mud,55,floor,floorSoap
mud,64,wood,floorSoap
mud,78,floor,floorSoap
mud,62,wood,floorSoap
mud,47,wood,floorSoap
mud,50,floor,floorSoap
mud,69,floor,floorSoap
mud,54,floor,floorSoap
mud,59,wood,floorSoap
mud,60,wood,floorSoap
mud,62,floor,floorSoap
mud,57,floor,floorSoap
mud,67,floor,floorSoap
mud,74,wood,floorSoap
mud,80,floor,floorSoap
mud,63,floor,floorSoap
mud,54,floor,floorSoap
mud,49,wood,floorSoap
mud,64,floor,floorSoap
mud,64,wood,floorSoap
mud,49,floor,floorSoap
mud,60,floor,floorSoap
mud,63,wood,floorSoap
mud,57,floor,floorSoap
mud,62,floor,floorSoap
mud,50,floor,floorSoap
mud,75,floor,floorSoap
mud,61,wood,floorSoap
mud,48,floor,floorSoap
mud,79,floor,floorSoap
mud,59,wood,floorSoap
mud,56,floor,floorSoap
mud,61,wood,floorSoap
mud,73,floor,floorSoap
mud,68,floor,floorSoap
mud,70,floor,floorSoap
mud,49,wood,floorSoap
mud,78,wood,floorSoap
mud,50,wood,floorSoap
mud,62,wood,floorSoap
mud,77,wood,floorSoap
mud,67,wood,floorSoap
mud,67,floor,floorSoap
mud,70,wood,floorSoap
mud,75,floor,floorSoap
mud,76,wood,floorSoap
mud,67,wood,floorSoap
mud,61,wood,floorSoap
mud,58,wood,floorSoap
mud,51,wood,floorSoap
mud,53,wood,floorSoap
mud,46,floor,floorSoap
mud,62,wood,floorSoap
mud,68,wood,floorSoap
mud,52,floor,floorSoap
mud,46,floor,floorSoap
mud,56,floor,floorSoap
mud,65,wood,floorSoap
mud,49,floor,floorSoap
mud,72,floor,floorSoap
mud,60,floor,floorSoap
mud,79,wood,floorSoap
mud,60,floor,floorSoap
mud,46,wood,floorSoap
mud,53,floor,floorSoap
mud,80,wood,floorSoap
mud,52,wood,floorSoap
mud,63,wood,floorSoap
mud,48,wood,floorSoap
mud,49,wood,floorSoap
mud,57,wood,floorSoap
mud,48,wood,floorSoap
mud,67,wood,floorSoap
mud,62,wood,floorSoap
mud,66,wood,floorSoap
mud,52,floor,floorSoap
mud,60,floor,floorSoap
mud,55,wood,floorSoap
mud,67,wood,floorSoap
mud,77,wood,floorSoap
mud,77,floor,floorSoap
mud,66,wood,floorSoap
mud,46,wood,floorSoap
mud,51,wood,floorSoap
mud,77,wood,floorSoap
mud,68,floor,floorSoap
mud,49,wood,floorSoap
mud,72,wood,floorSoap
mud,75,floor,floorSoap
mud,65,floor,floorSoap
mud,73,wood,floorSoap
mud,51,wood,floorSoap
mud,50,wood,floorSoap
mud,61,wood,floorSoap
mud,59,wood,floorSoap
mud,77,floor,floorSoap
mud,49,floor,floorSoap
mud,51,floor,floorSoap
mud,80,floor,floorSoap
mud,60,floor,floorSoap
mud,61,floor,floorSoap
mud,65,wood,floorSoap
mud,74,floor,floorSoap
mud,52,wood,floorSoap
mud,56,wood,floorSoap
mud,46,floor,floorSoap
mud,61,floor,floorSoap
mud,75,wood,floorSoap
mud,61,wood,floorSoap
mud,66,floor,floorSoap
mud,64,floor,floorSoap
mud,59,floor,floorSoap
mud,76,wood,floorSoap
mud,48,wood,floorSoap
mud,79,floor,floorSoap
mud,54,wood,floorSoap
mud,70,floor,floorSoap
mud,77,wood,floorSoap
mud,50,floor,floorSoap
mud,58,wood,floorSoap
mud,77,wood,floorSoap
mud,57,floor,floorSoap
mud,77,floor,floorSoap
mud,47,wood,floorSoap
mud,58,wood,floorSoap
mud,78,wood,floorSoap
mud,56,wood,floorSoap
mud,75,wood,floorSoap
mud,72,floor,floorSoap
mud,64,floor,floorSoap
mud,57,wood,floorSoap
mud,62,wood,floorSoap
mud,60,wood,floorSoap
mud,60,floor,floorSoap
mud,53,wood,floorSoap
mud,73,floor,floorSoap
mud,50,floor,floorSoap
mud,60,floor,floorSoap
mud,75,wood,floorSoap
mud,64,floor,floorSoap
mud,52,wood,floorSoap
mud,76,wood,floorSoap
mud,80,floor,floorSoap
mud,78,wood,floorSoap
mud,64,floor,floorSoap
mud,65,wood,floorSoap
mud,78,wood,floorSoap
mud,52,wood,floorSoap
mud,63,floor,floorSoap
mud,65,floor,floorSoap
mud,47,floor,floorSoap
mud,78,floor,floorSoap
mud,54,wood,floorSoap
mud,54,floor,floorSoap
mud,69,floor,floorSoap
mud,47,wood,floorSoap
mud,53,floor,floorSoap
mud,55,floor,floorSoap
mud,76,floor,floorSoap
mud,62,floor,floorSoap
mud,64,floor,floorSoap
mud,49,wood,floorSoap
mud,73,floor,floorSoap
mud,57,floor,floorSoap
mud,52,floor,floorSoap
mud,55,wood,floorSoap
mud,46,floor,floorSoap
mud,62,floor,floorSoap
mud,46,wood,floorSoap
mud,49,wood,floorSoap
mud,49,floor,floorSoap
mud,56,floor,floorSoap
mud,75,wood,floorSoap
mud,71,wood,floorSoap
mud,74,floor,floorSoap
mud,74,wood,floorSoap
mud,67,wood,floorSoap
mud,60,wood,floorSoap
mud,58,wood,floorSoap
mud,47,wood,floorSoap
mud,73,wood,floorSoap
mud,49,floor,floorSoap
mud,54,wood,floorSoap
mud,49,wood,floorSoap
mud,64,floor,floorSoap
mud,62,floor,floorSoap
mud,77,wood,floorSoap
mud,62,wood,floorSoap
mud,53,floor,floorSoap
mud,74,wood,floorSoap
mud,63,wood,floorSoap
mud,58,wood,floorSoap
mud,59,floor,floorSoap
mud,54,wood,floorSoap
mud,56,floor,floorSoap
mud,74,wood,floorSoap
paste,19,wood,floorSoap
paste,18,wood,floorSoap
paste,57,wood,floorSoap
paste,43,floor,floorSoap
paste,54,floor,floorSoap
paste,24,floor,floorSoap
paste,82,floor,floorSoap
paste,91,wood,floorSoap
paste,39,wood,floorSoap
paste,85,floor,floorSoap
paste,78,floor,floorSoap
paste,33,floor,floorSoap
paste,81,wood,floorSoap
paste,40,wood,floorSoap
paste,83,floor,floorSoap
paste,100,wood,floorSoap
paste,73,wood,floorSoap
paste,84,floor,floorSoap
paste,49,floor,floorSoap
paste,100,wood,floorSoap
paste,26,wood,floorSoap
paste,29,wood,floorSoap
paste,80,floor,floorSoap
paste,89,wood,floorSoap
paste,40,wood,floorSoap
paste,32,floor,floorSoap
paste,40,wood,floorSoap
paste,66,wood,floorSoap
paste,100,floor,floorSoap
paste,31,floor,floorSoap
paste,77,wood,floorSoap
paste,80,floor,floorSoap
paste,95,floor,floorSoap
paste,84,wood,floorSoap
paste,83,floor,floorSoap
paste,85,floor,floorSoap
paste,82,wood,floorSoap
paste,19,wood,floorSoap
paste,56,floor,floorSoap
paste,55,floor,floorSoap
paste,34,wood,floorSoap
paste,83,wood,floorSoap
paste,30,wood,floorSoap
paste,99,wood,floorSoap
paste,97,wood,floorSoap
paste,51,floor,floorSoap
paste,37,wood,floorSoap
paste,12,wood,floorSoap
paste,19,floor,floorSoap
paste,66,wood,floorSoap
paste,29,floor,floorSoap
paste,84,wood,floorSoap
paste,57,wood,floorSoap
paste,50,wood,floorSoap
paste,79,wood,floorSoap
paste,15,wood,floorSoap
paste,83,floor,floorSoap
paste,22,floor,floorSoap
paste,16,floor,floorSoap
paste,17,wood,floorSoap
paste,86,wood,floorSoap
paste,68,wood,floorSoap
paste,43,wood,floorSoap
paste,49,wood,floorSoap
paste,36,floor,floorSoap
paste,98,wood,floorSoap
paste,12,wood,floorSoap
paste,96,wood,floorSoap
paste,49,wood,floorSoap
paste,73,wood,floorSoap
paste,61,floor,floorSoap
paste,13,floor,floorSoap
paste,17,floor,floorSoap
paste,43,wood,floorSoap
paste,38,floor,floorSoap
paste,69,floor,floorSoap
paste,37,floor,floorSoap
paste,44,floor,floorSoap
paste,75,floor,floorSoap
paste,94,floor,floorSoap
paste,15,wood,floorSoap
paste,52,floor,floorSoap
paste,25,wood,floorSoap
paste,66,floor,floorSoap
paste,84,floor,floorSoap
paste,31,floor,floorSoap
paste,59,floor,floorSoap
paste,82,floor,floorSoap
paste,75,floor,floorSoap
paste,20,wood,floorSoap
paste,68,floor,floorSoap
paste,45,wood,floorSoap
paste,75,wood,floorSoap
paste,99,floor,floorSoap
paste,13,floor,floorSoap
paste,35,wood,floorSoap
paste,87,floor,floorSoap
paste,33,wood,floorSoap
paste,34,wood,floorSoap
paste,76,wood,floorSoap
paste,29,floor,floorSoap
paste,32,wood,floorSoap
paste,20,floor,floorSoap
paste,49,floor,floorSoap
paste,53,floor,floorSoap
paste,40,floor,floorSoap
paste,51,floor,floorSoap
paste,51,wood,floorSoap
paste,49,floor,floorSoap
paste,87,wood,floorSoap
paste,73,floor,floorSoap
paste,76,floor,floorSoap
paste,74,floor,floorSoap
paste,84,floor,floorSoap
paste,49,wood,floorSoap
paste,19,floor,floorSoap
paste,18,floor,floorSoap
paste,62,wood,floorSoap
paste,97,wood,floorSoap
paste,51,wood,floorSoap
paste,64,floor,floorSoap
paste,82,floor,floorSoap
paste,81,wood,floorSoap
paste,40,floor,floorSoap
paste,99,wood,floorSoap
paste,97,wood,floorSoap
paste,71,wood,floorSoap
paste,63,floor,floorSoap
paste,44,floor,floorSoap
paste,69,floor,floorSoap
paste,68,floor,floorSoap
paste,98,wood,floorSoap
paste,59,wood,floorSoap
paste,91,floor,floorSoap
paste,100,floor,floorSoap
paste,25,floor,floorSoap
paste,17,wood,floorSoap
paste,41,floor,floorSoap
paste,51,floor,floorSoap
paste,38,wood,floorSoap
paste,35,floor,floorSoap
paste,25,floor,floorSoap
paste,45,wood,floorSoap
paste,43,wood,floorSoap
paste,61,wood,floorSoap
paste,74,wood,floorSoap
paste,59,floor,floorSoap
paste,73,floor,floorSoap
paste,49,wood,floorSoap
paste,45,floor,floorSoap
paste,31,floor,floorSoap
paste,100,floor,floorSoap
paste,54,floor,floorSoap
paste,43,floor,floorSoap
paste,71,floor,floorSoap
paste,99,wood,floorSoap
paste,23,wood,floorSoap
paste,72,wood,floorSoap
paste,48,wood,floorSoap
paste,55,wood,floorSoap
paste,53,wood,floorSoap
paste,81,wood,floorSoap
paste,76,wood,floorSoap
paste,39,floor,floorSoap
paste,57,wood,floorSoap
paste,58,floor,floorSoap
paste,80,floor,floorSoap
paste,23,floor,floorSoap
paste,63,wood,floorSoap
paste,16,wood,floorSoap
paste,83,wood,floorSoap
paste,100,wood,floorSoap
paste,14,wood,floorSoap
paste,13,wood,floorSoap
paste,80,wood,floorSoap
paste,28,floor,floorSoap
paste,45,floor,floorSoap
paste,25,floor,floorSoap
paste,29,wood,floorSoap
paste,20,floor,floorSoap
paste,72,floor,floorSoap
paste,98,floor,floorSoap
paste,92,floor,floorSoap
paste,29,floor,floorSoap
paste,48,wood,floorSoap
paste,68,floor,floorSoap
paste,87,floor,floorSoap
paste,72,wood,floorSoap
paste,14,floor,floorSoap
paste,100,wood,floorSoap
paste,79,floor,floorSoap
paste,59,wood,floorSoap
paste,15,wood,floorSoap
paste,92,floor,floorSoap
paste,26,floor,floorSoap
paste,30,floor,floorSoap
paste,57,floor,floorSoap
paste,53,floor,floorSoap
paste,44,floor,floorSoap
water,46,floor,floorSoap
water,80,floor,floorSoap
water,81,floor,floorSoap
water,47,wood,floorSoap
water,61,wood,floorSoap
water,72,floor,floorSoap
water,97,floor,floorSoap
water,71,wood,floorSoap
water,59,wood,floorSoap
water,68,floor,floorSoap
water,71,wood,floorSoap
water,61,floor,floorSoap
water,71,floor,floorSoap
water,93,floor,floorSoap
water,75,wood,floorSoap
water,59,floor,floorSoap
water,96,floor,floorSoap
water,51,floor,floorSoap
water,94,floor,floorSoap
water,68,floor,floorSoap
water,61,wood,floorSoap
water,97,wood,floorSoap
water,46,wood,floorSoap
water,63,floor,floorSoap
water,91,wood,floorSoap
water,49,floor,floorSoap
water,96,floor,floorSoap
water,75,floor,floorSoap
water,64,floor,floorSoap
water,58,floor,floorSoap
water,72,floor,floorSoap
water,87,wood,floorSoap
water,100,wood,floorSoap
water,78,floor,floorSoap
water,88,floor,floorSoap
water,74,floor,floorSoap
water,73,floor,floorSoap
water,64,wood,floorSoap
water,49,floor,floorSoap
water,99,wood,floorSoap
water,69,floor,floorSoap
water,60,wood,floorSoap
water,61,wood,floorSoap
water,59,wood,floorSoap
water,98,floor,floorSoap
water,85,wood,floorSoap
water,91,wood,floorSoap
water,58,wood,floorSoap
water,81,floor,floorSoap
water,82,wood,floorSoap
water,98,wood,floorSoap
water,100,wood,floorSoap
water,53,floor,floorSoap
water,62,wood,floorSoap
water,84,wood,floorSoap
water,56,floor,floorSoap
water,77,wood,floorSoap
water,72,wood,floorSoap
water,61,floor,floorSoap
